SWV ITM Data Console - ITM Port: 0
voltage, current, omega. 
17010, 0.97, 0.10 
17011, 0.97, 0.10 
17012, 0.97, 0.10 
17013, 0.97, 0.10 
17014, 0.97, 0.10 
17015, 0.97, 0.10 
17016, 0.97, 0.10 
17017, 0.97, 0.10 
17018, 0.97, 0.10 
17019, 0.97, 0.10 
17020, 0.97, 0.10 
17021, 0.97, 0.10 
17022, 0.97, 0.10 
17023, 0.97, 0.10 
17024, 0.97, 0.10 
17025, 0.97, 0.10 
17026, 0.97, 0.10 
17027, 0.97, 0.10 
17028, 0.97, 0.10 
17029, 0.97, 0.10 
17030, 0.97, 0.10 
17031, 0.97, 0.10 
17032, 0.97, 0.10 
17033, 0.97, 0.10 
17034, 0.97, 0.10 
17035, 0.97, 0.10 
17036, 0.97, 0.10 
17037, 0.97, 0.10 
17038, 0.97, 0.10 
17039, 0.97, 0.10 
17040, 0.97, 0.10 
17041, 0.97, 0.10 
17042, 0.97, 0.10 
17043, 0.97, 0.10 
17044, 0.97, 0.10 
17045, 0.97, 0.10 
17046, 0.97, 0.10 
17047, 0.97, 0.10 
17048, 0.97, 0.10 
17049, 0.97, 0.10 
17050, 0.97, 0.10 
17051, 0.97, 0.10 
17052, 0.97, 0.10 
17053, 0.97, 0.10 
17054, 0.97, 0.10 
17055, 0.97, 0.10 
17056, 0.97, 0.10 
17057, 0.97, 0.10 
17058, 0.97, 0.10 
17059, 0.97, 0.10 
17060, 0.97, 0.10 
17061, 0.97, 0.10 
17062, 0.97, 0.10 
17063, 0.97, 0.10 
17064, 0.97, 0.10 
17065, 0.97, 0.10 
17066, 0.97, 0.10 
17067, 0.97, 0.10 
17068, 0.97, 0.10 
17069, 0.97, 0.10 
17070, 0.97, 0.10 
17071, 0.97, 0.10 
17072, 0.97, 0.10 
17073, 0.97, 0.10 
17074, 0.97, 0.10 
17075, 0.97, 0.10 
17076, 0.97, 0.10 
17077, 0.97, 0.10 
17078, 0.97, 0.10 
17079, 0.97, 0.10 
17080, 0.97, 0.10 
17081, 0.97, 0.10 
17082, 0.97, 0.10 
17083, 0.97, 0.10 
17084, 0.97, 0.10 
17085, 0.97, 0.10 
17086, 0.97, 0.10 
17087, 0.97, 0.10 
17088, 0.97, 0.10 
17089, 0.97, 0.10 
17090, 0.97, 0.10 
17091, 0.97, 0.10 
17092, 0.97, 0.10 
17093, 0.97, 0.10 
17094, 0.97, 0.10 
17095, 0.97, 0.10 
17096, 0.97, 0.10 
17097, 0.97, 0.10 
17098, 0.97, 0.10 
17099, 0.97, 0.10 
17100, 0.97, 0.10 
17101, 0.97, 0.10 
17102, 0.97, 0.10 
17103, 0.97, 0.10 
17104, 0.97, 0.10 
17105, 0.97, 0.10 
17106, 0.97, 0.10 
17107, 0.97, 0.10 
17108, 0.97, 0.10 
17109, 0.97, 0.10 
17110, 0.97, 0.10 
17111, 0.97, 0.10 
17112, 0.97, 0.10 
17113, 0.97, 0.10 
17114, 0.97, 0.10 
17115, 0.97, 0.10 
17116, 0.97, 0.10 
17117, 0.97, 0.10 
17118, 0.97, 0.10 
17119, 0.97, 0.10 
17120, 0.97, 0.10 
17121, 0.97, 0.10 
17122, 0.97, 0.10 
17123, 0.97, 0.10 
17124, 0.97, 0.10 
17125, 0.97, 0.10 
17126, 0.97, 0.10 
17127, 0.97, 0.10 
17128, 0.97, 0.10 
17129, 0.97, 0.10 
17130, 0.97, 0.10 
17131, 0.97, 0.10 
17132, 0.97, 0.10 
17133, 0.97, 0.10 
17134, 0.97, 0.10 
17135, 0.97, 0.10 
17136, 0.97, 0.10 
17137, 0.97, 0.10 
17138, 0.97, 0.10 
17139, 0.97, 0.10 
17140, 0.97, 0.10 
17141, 0.97, 0.10 
17142, 0.97, 0.10 
17143, 0.97, 0.10 
17144, 0.97, 0.10 
17145, 0.97, 0.10 
17146, 0.97, 0.10 
17147, 0.97, 0.10 
17148, 0.97, 0.10 
17149, 0.97, 0.10 
17150, 0.97, 0.10 
17151, 0.97, 0.10 
17152, 0.97, 0.10 
17153, 0.97, 0.10 
17154, 0.97, 0.10 
17155, 0.97, 0.10 
17156, 0.97, 0.10 
17157, 0.97, 0.10 
17158, 0.97, 0.10 
17159, 0.97, 0.10 
17160, 0.97, 0.10 
17161, 0.97, 0.10 
17162, 0.97, 0.10 
17163, 0.97, 0.10 
17164, 0.97, 0.10 
17165, 0.97, 0.10 
17166, 0.97, 0.10 
17167, 0.97, 0.10 
17168, 0.97, 0.10 
17169, 0.97, 0.10 
17170, 0.97, 0.10 
17171, 0.97, 0.10 
17172, 0.97, 0.10 
17173, 0.97, 0.10 
17174, 0.97, 0.10 
17175, 0.97, 0.10 
17176, 0.97, 0.10 
17177, 0.97, 0.10 
17178, 0.97, 0.10 
17179, 0.97, 0.10 
17180, 0.97, 0.10 
17181, 0.97, 0.10 
17182, 0.97, 0.10 
17183, 0.97, 0.10 
17184, 0.97, 0.10 
17185, 0.97, 0.10 
17186, 0.97, 0.10 
17187, 0.97, 0.10 
17188, 0.97, 0.10 
17189, 0.97, 0.10 
17190, 0.97, 0.10 
17191, 0.97, 0.10 
17192, 0.97, 0.10 
17193, 0.97, 0.10 
17194, 0.97, 0.10 
17195, 0.97, 0.10 
17196, 0.97, 0.10 
17197, 0.97, 0.10 
17198, 0.97, 0.10 
17199, 0.97, 0.10 
17200, 0.97, 0.10 
17201, 0.97, 0.10 
17202, 0.97, 0.10 
17203, 0.97, 0.10 
17204, 0.97, 0.10 
17205, 0.97, 0.10 
17206, 0.97, 0.10 
17207, 0.97, 0.10 
17208, 0.97, 0.10 
17209, 0.97, 0.10 
17210, 0.97, 0.10 
17211, 0.97, 0.10 
17212, 0.97, 0.10 
17213, 0.97, 0.10 
17214, 0.97, 0.10 
17215, 0.97, 0.10 
17216, 0.97, 0.10 
17217, 0.97, 0.10 
17218, 0.97, 0.10 
17219, 0.97, 0.10 
17220, 0.97, 0.10 
17221, 0.97, 0.10 
17222, 0.97, 0.10 
17223, 0.97, 0.10 
17224, 0.97, 0.10 
17225, 0.97, 0.10 
17226, 0.97, 0.10 
17227, 0.97, 0.10 
17228, 0.97, 0.10 
17229, 0.97, 0.10 
17230, 0.97, 0.10 
17231, 0.97, 0.10 
17232, 0.97, 0.10 
17233, 0.97, 0.10 
17234, 0.97, 0.10 
17235, 0.97, 0.10 
17236, 0.97, 0.10 
17237, 0.97, 0.10 
17238, 0.97, 0.10 
17239, 0.97, 0.10 
17240, 0.97, 0.10 
17241, 0.97, 0.10 
17242, 0.97, 0.10 
17243, 0.97, 0.10 
17244, 0.97, 0.10 
17245, 0.97, 0.10 
17246, 0.97, 0.10 
17247, 0.97, 0.10 
17248, 0.97, 0.10 
17249, 0.97, 0.10 
17250, 0.97, 0.10 
17251, 0.97, 0.10 
17252, 0.97, 0.10 
17253, 0.97, 0.10 
17254, 0.97, 0.10 
17255, 0.97, 0.10 
17256, 0.97, 0.10 
17257, 0.97, 0.10 
17258, 0.97, 0.10 
17259, 0.97, 0.10 
17260, 0.97, 0.10 
17261, 0.97, 0.10 
17262, 0.97, 0.10 
17263, 0.97, 0.10 
17264, 0.97, 0.10 
17265, 0.97, 0.10 
17266, 0.97, 0.10 
17267, 0.97, 0.10 
17268, 0.97, 0.10 
17269, 0.97, 0.10 
17270, 0.97, 0.10 
17271, 0.97, 0.10 
17272, 0.97, 0.10 
17273, 0.97, 0.10 
17274, 0.97, 0.10 
17275, 0.97, 0.10 
17276, 0.97, 0.10 
17277, 0.97, 0.10 
17278, 0.97, 0.10 
17279, 0.97, 0.10 
17280, 0.97, 0.10 
17281, 0.97, 0.10 
17282, 0.97, 0.10 
17283, 0.97, 0.10 
17284, 0.97, 0.10 
17285, 0.97, 0.10 
17286, 0.97, 0.10 
17287, 0.97, 0.10 
17288, 0.97, 0.10 
17289, 0.97, 0.10 
17290, 0.97, 0.10 
17291, 0.97, 0.10 
17292, 0.97, 0.10 
17293, 0.97, 0.10 
17294, 0.97, 0.10 
17295, 0.97, 0.10 
17296, 0.97, 0.10 
17297, 0.97, 0.10 
17298, 0.97, 0.10 
17299, 0.97, 0.10 
17300, 0.97, 0.10 
17301, 0.97, 0.10 
17302, 0.97, 0.10 
17303, 0.97, 0.10 
17304, 0.97, 0.10 
17305, 0.97, 0.10 
17306, 0.97, 0.10 
17307, 0.97, 0.10 
17308, 0.97, 0.10 
17309, 0.97, 0.10 
17310, 0.97, 0.10 
17311, 0.97, 0.10 
17312, 0.97, 0.10 
17313, 0.97, 0.10 
17314, 0.97, 0.10 
17315, 0.97, 0.10 
17316, 0.97, 0.10 
17317, 0.97, 0.10 
17318, 0.97, 0.10 
17319, 0.97, 0.10 
17320, 0.97, 0.10 
17321, 0.97, 0.10 
17322, 0.97, 0.10 
17323, 0.97, 0.10 
17324, 0.97, 0.10 
17325, 0.97, 0.10 
17326, 0.97, 0.10 
17327, 0.97, 0.10 
17328, 0.97, 0.10 
17329, 0.97, 0.10 
17330, 0.97, 0.10 
17331, 0.97, 0.10 
17332, 0.97, 0.10 
17333, 0.97, 0.10 
17334, 0.97, 0.10 
17335, 0.97, 0.10 
17336, 0.97, 0.10 
17337, 0.97, 0.10 
17338, 0.97, 0.10 
17339, 0.97, 0.10 
17340, 0.97, 0.10 
17341, 0.97, 0.10 
17342, 0.97, 0.10 
17343, 0.97, 0.10 
17344, 0.97, 0.10 
17345, 0.97, 0.10 
17346, 0.97, 0.10 
17347, 0.97, 0.10 
17348, 0.97, 0.10 
17349, 0.97, 0.10 
17350, 0.97, 0.10 
17351, 0.97, 0.10 
17352, 0.97, 0.10 
17353, 0.97, 0.10 
17354, 0.97, 0.10 
17355, 0.97, 0.10 
17356, 0.97, 0.10 
17357, 0.97, 0.10 
17358, 0.97, 0.10 
17359, 0.97, 0.10 
17360, 0.97, 0.10 
17361, 0.97, 0.10 
17362, 0.97, 0.10 
17363, 0.97, 0.10 
17364, 0.97, 0.10 
17365, 0.97, 0.10 
17366, 0.97, 0.10 
17367, 0.97, 0.10 
17368, 0.97, 0.10 
17369, 0.97, 0.10 
17370, 0.97, 0.10 
17371, 0.97, 0.10 
17372, 0.97, 0.10 
17373, 0.97, 0.10 
17374, 0.97, 0.10 
17375, 0.97, 0.10 
17376, 0.97, 0.10 
17377, 0.97, 0.10 
17378, 0.97, 0.10 
17379, 0.97, 0.10 
17380, 0.97, 0.10 
17381, 0.97, 0.10 
17382, 0.97, 0.10 
17383, 0.97, 0.10 
17384, 0.97, 0.10 
17385, 0.97, 0.10 
17386, 0.97, 0.10 
17387, 0.97, 0.10 
17388, 0.97, 0.10 
17389, 0.97, 0.10 
17390, 0.97, 0.10 
17391, 0.97, 0.10 
17392, 0.97, 0.10 
17393, 0.97, 0.10 
17394, 0.97, 0.10 
17395, 0.97, 0.10 
17396, 0.97, 0.10 
17397, 0.97, 0.10 
17398, 0.97, 0.10 
17399, 0.97, 0.10 
17400, 0.97, 0.10 
17401, 0.97, 0.10 
17402, 0.97, 0.10 
17403, 0.97, 0.10 
17404, 0.97, 0.10 
17405, 0.97, 0.10 
17406, 0.97, 0.10 
17407, 0.97, 0.10 
17408, 0.97, 0.10 
17409, 0.97, 0.10 
17410, 0.97, 0.10 
17411, 0.97, 0.10 
17412, 0.97, 0.10 
17413, 0.97, 0.10 
17414, 0.97, 0.10 
17415, 0.97, 0.10 
17416, 0.97, 0.10 
17417, 0.97, 0.10 
17418, 0.97, 0.10 
17419, 0.97, 0.10 
17420, 0.97, 0.10 
17421, 0.97, 0.10 
17422, 0.97, 0.10 
17423, 0.97, 0.10 
17424, 0.97, 0.10 
17425, 0.97, 0.10 
17426, 0.97, 0.10 
17427, 0.97, 0.10 
17428, 0.97, 0.10 
17429, 0.97, 0.10 
17430, 0.97, 0.10 
17431, 0.97, 0.10 
17432, 0.97, 0.10 
17433, 0.97, 0.10 
17434, 0.97, 0.10 
17435, 0.97, 0.10 
17436, 0.97, 0.10 
17437, 0.97, 0.10 
17438, 0.97, 0.10 
17439, 0.97, 0.10 
17440, 0.97, 0.10 
17441, 0.97, 0.10 
17442, 0.97, 0.10 
17443, 0.97, 0.10 
17444, 0.97, 0.10 
17445, 0.97, 0.10 
17446, 0.97, 0.10 
17447, 0.97, 0.10 
17448, 0.97, 0.10 
17449, 0.97, 0.10 
17450, 0.97, 0.10 
17451, 0.97, 0.10 
17452, 0.97, 0.10 
17453, 0.97, 0.10 
17454, 0.97, 0.10 
17455, 0.97, 0.10 
17456, 0.97, 0.10 
17457, 0.97, 0.10 
17458, 0.97, 0.10 
17459, 0.97, 0.10 
17460, 0.97, 0.10 
17461, 0.97, 0.10 
17462, 0.97, 0.10 
17463, 0.97, 0.10 
17464, 0.97, 0.10 
17465, 0.97, 0.10 
17466, 0.97, 0.10 
17467, 0.97, 0.10 
17468, 0.97, 0.10 
17469, 0.97, 0.10 
17470, 0.97, 0.10 
17471, 0.97, 0.10 
17472, 0.97, 0.10 
17473, 0.97, 0.10 
17474, 0.97, 0.10 
17475, 0.97, 0.10 
17476, 0.97, 0.10 
17477, 0.97, 0.10 
17478, 0.97, 0.10 
17479, 0.97, 0.10 
17480, 0.97, 0.10 
17481, 0.97, 0.10 
17482, 0.97, 0.10 
17483, 0.97, 0.10 
17484, 0.97, 0.10 
17485, 0.97, 0.10 
17486, 0.97, 0.10 
17487, 0.97, 0.10 
17488, 0.97, 0.10 
17489, 0.97, 0.10 
17490, 0.97, 0.10 
17491, 0.97, 0.10 
17492, 0.97, 0.10 
17493, 0.97, 0.10 
17494, 0.97, 0.10 
17495, 0.97, 0.10 
17496, 0.97, 0.10 
17497, 0.97, 0.10 
17498, 0.97, 0.10 
17499, 0.97, 0.10 
17500, 0.97, 0.10 
17501, 0.97, 0.10 
17502, 0.97, 0.10 
17503, 0.97, 0.10 
17504, 0.97, 0.10 
17505, 0.97, 0.10 
17506, 0.97, 0.10 
17507, 0.97, 0.10 
17508, 0.97, 0.10 
17509, 0.97, 0.10 
17510, 0.97, 0.10 
17511, 0.97, 0.10 
17512, 0.97, 0.10 
17513, 0.97, 0.10 
17514, 0.97, 0.10 
17515, 0.97, 0.10 
17516, 0.97, 0.10 
17517, 0.97, 0.10 
17518, 0.97, 0.10 
17519, 0.97, 0.10 
17520, 0.97, 0.10 
17521, 0.97, 0.10 
17522, 0.97, 0.10 
17523, 0.97, 0.10 
17524, 0.97, 0.10 
17525, 0.97, 0.10 
17526, 0.97, 0.10 
17527, 0.97, 0.10 
17528, 0.97, 0.10 
17529, 0.97, 0.10 
17530, 0.97, 0.10 
17531, 0.97, 0.10 
17532, 0.97, 0.10 
17533, 0.97, 0.10 
17534, 0.97, 0.10 
17535, 0.97, 0.10 
17536, 0.97, 0.10 
17537, 0.97, 0.10 
17538, 0.97, 0.10 
17539, 0.97, 0.10 
17540, 0.97, 0.10 
17541, 0.97, 0.10 
17542, 0.97, 0.10 
17543, 0.97, 0.10 
17544, 0.97, 0.10 
17545, 0.97, 0.10 
17546, 0.97, 0.10 
17547, 0.97, 0.10 
17548, 0.97, 0.10 
17549, 0.97, 0.10 
17550, 0.97, 0.10 
17551, 0.97, 0.10 
17552, 0.97, 0.10 
17553, 0.97, 0.10 
17554, 0.97, 0.10 
17555, 0.97, 0.10 
17556, 0.97, 0.10 
17557, 0.97, 0.10 
17558, 0.97, 0.10 
17559, 0.97, 0.10 
17560, 0.97, 0.10 
17561, 0.97, 0.10 
17562, 0.97, 0.10 
17563, 0.97, 0.10 
17564, 0.97, 0.10 
17565, 0.97, 0.10 
17566, 0.97, 0.10 
17567, 0.97, 0.10 
17568, 0.97, 0.10 
17569, 0.97, 0.10 
17570, 0.97, 0.10 
17571, 0.97, 0.10 
17572, 0.97, 0.10 
17573, 0.97, 0.10 
17574, 0.97, 0.10 
17575, 0.97, 0.10 
17576, 0.97, 0.10 
17577, 0.97, 0.10 
17578, 0.97, 0.10 
17579, 0.97, 0.10 
17580, 0.97, 0.10 
17581, 0.97, 0.10 
17582, 0.97, 0.10 
17583, 0.97, 0.10 
17584, 0.97, 0.10 
17585, 0.97, 0.10 
17586, 0.97, 0.10 
17587, 0.97, 0.10 
17588, 0.97, 0.10 
17589, 0.97, 0.10 
17590, 0.97, 0.10 
17591, 0.97, 0.10 
17592, 0.97, 0.10 
17593, 0.97, 0.10 
17594, 0.97, 0.10 
17595, 0.97, 0.10 
17596, 0.97, 0.10 
17597, 0.97, 0.10 
17598, 0.97, 0.10 
17599, 0.97, 0.10 
17600, 0.97, 0.10 
17601, 0.97, 0.10 
17602, 0.97, 0.10 
17603, 0.97, 0.10 
17604, 0.97, 0.10 
17605, 0.97, 0.10 
17606, 0.97, 0.10 
17607, 0.97, 0.10 
17608, 0.97, 0.10 
17609, 0.97, 0.10 
17610, 0.97, 0.10 
17611, 0.97, 0.10 
17612, 0.97, 0.10 
17613, 0.97, 0.10 
17614, 0.97, 0.10 
17615, 0.97, 0.10 
17616, 0.97, 0.10 
17617, 0.97, 0.10 
17618, 0.97, 0.10 
17619, 0.97, 0.10 
17620, 0.97, 0.10 
17621, 0.97, 0.10 
17622, 0.97, 0.10 
17623, 0.97, 0.10 
17624, 0.97, 0.10 
17625, 0.97, 0.10 
17626, 0.97, 0.10 
17627, 0.97, 0.10 
17628, 0.97, 0.10 
17629, 0.97, 0.10 
17630, 0.97, 0.10 
17631, 0.97, 0.10 
17632, 0.97, 0.10 
17633, 0.97, 0.10 
17634, 0.97, 0.10 
17635, 0.97, 0.10 
17636, 0.97, 0.10 
17637, 0.97, 0.10 
17638, 0.97, 0.10 
17639, 0.97, 0.10 
17640, 0.97, 0.10 
17641, 0.97, 0.10 
17642, 0.97, 0.10 
17643, 0.97, 0.10 
17644, 0.97, 0.10 
17645, 0.97, 0.10 
17646, 0.97, 0.10 
17647, 0.97, 0.10 
17648, 0.97, 0.10 
17649, 0.97, 0.10 
17650, 0.97, 0.10 
17651, 0.97, 0.10 
17652, 0.97, 0.10 
17653, 0.97, 0.10 
17654, 0.97, 0.10 
17655, 0.97, 0.10 
17656, 0.97, 0.10 
17657, 0.97, 0.10 
17658, 0.97, 0.10 
17659, 0.97, 0.10 
17660, 0.97, 0.10 
17661, 0.97, 0.10 
17662, 0.97, 0.10 
17663, 0.97, 0.10 
17664, 0.97, 0.10 
17665, 0.97, 0.10 
17666, 0.97, 0.10 
17667, 0.97, 0.10 
17668, 0.97, 0.10 
17669, 0.97, 0.10 
17670, 0.97, 0.10 
17671, 0.97, 0.10 
17672, 0.97, 0.10 
17673, 0.97, 0.10 
17674, 0.97, 0.10 
17675, 0.97, 0.10 
17676, 0.97, 0.10 
17677, 0.97, 0.10 
17678, 0.97, 0.10 
17679, 0.97, 0.10 
17680, 0.97, 0.10 
17681, 0.97, 0.10 
17682, 0.97, 0.10 
17683, 0.97, 0.10 
17684, 0.97, 0.10 
17685, 0.97, 0.10 
17686, 0.97, 0.10 
17687, 0.97, 0.10 
17688, 0.97, 0.10 
17689, 0.97, 0.10 
17690, 0.97, 0.10 
17691, 0.97, 0.10 
17692, 0.97, 0.10 
17693, 0.97, 0.10 
17694, 0.97, 0.10 
17695, 0.97, 0.10 
17696, 0.97, 0.10 
17697, 0.97, 0.10 
17698, 0.97, 0.10 
17699, 0.97, 0.10 
17700, 0.97, 0.10 
17701, 0.97, 0.10 
17702, 0.97, 0.10 
17703, 0.97, 0.10 
17704, 0.97, 0.10 
17705, 0.97, 0.10 
17706, 0.97, 0.10 
17707, 0.97, 0.10 
17708, 0.97, 0.10 
17709, 0.97, 0.10 
17710, 0.97, 0.10 
17711, 0.97, 0.10 
17712, 0.97, 0.10 
17713, 0.97, 0.10 
17714, 0.97, 0.10 
17715, 0.97, 0.10 
17716, 0.97, 0.10 
17717, 0.97, 0.10 
17718, 0.97, 0.10 
17719, 0.97, 0.10 
17720, 0.97, 0.10 
17721, 0.97, 0.10 
17722, 0.97, 0.10 
17723, 0.97, 0.10 
17724, 0.97, 0.10 
17725, 0.97, 0.10 
17726, 0.97, 0.10 
17727, 0.97, 0.10 
17728, 0.97, 0.10 
17729, 0.97, 0.10 
17730, 0.97, 0.10 
17731, 0.97, 0.10 
17732, 0.97, 0.10 
17733, 0.97, 0.10 
17734, 0.97, 0.10 
17735, 0.97, 0.10 
17736, 0.97, 0.10 
17737, 0.97, 0.10 
17738, 0.97, 0.10 
17739, 0.97, 0.10 
17740, 0.97, 0.10 
17741, 0.97, 0.10 
17742, 0.97, 0.10 
17743, 0.97, 0.10 
17744, 0.97, 0.10 
17745, 0.97, 0.10 
17746, 0.97, 0.10 
17747, 0.97, 0.10 
17748, 0.97, 0.10 
17749, 0.97, 0.10 
17750, 0.97, 0.10 
17751, 0.97, 0.10 
17752, 0.97, 0.10 
17753, 0.97, 0.10 
17754, 0.97, 0.10 
17755, 0.97, 0.10 
17756, 0.97, 0.10 
17757, 0.97, 0.10 
17758, 0.97, 0.10 
17759, 0.97, 0.10 
17760, 0.97, 0.10 
17761, 0.97, 0.10 
17762, 0.97, 0.10 
17763, 0.97, 0.10 
17764, 0.97, 0.10 
17765, 0.97, 0.10 
17766, 0.97, 0.10 
17767, 0.97, 0.10 
17768, 0.97, 0.10 
17769, 0.97, 0.10 
17770, 0.97, 0.10 
17771, 0.97, 0.10 
17772, 0.97, 0.10 
17773, 0.97, 0.10 
17774, 0.97, 0.10 
17775, 0.97, 0.10 
17776, 0.97, 0.10 
17777, 0.97, 0.10 
17778, 0.97, 0.10 
17779, 0.97, 0.10 
17780, 0.97, 0.10 
17781, 0.97, 0.10 
17782, 0.97, 0.10 
17783, 0.97, 0.10 
17784, 0.97, 0.10 
17785, 0.97, 0.10 
17786, 0.97, 0.10 
17787, 0.97, 0.10 
17788, 0.97, 0.10 
17789, 0.97, 0.10 
17790, 0.97, 0.10 
17791, 0.97, 0.10 
17792, 0.97, 0.10 
17793, 0.97, 0.10 
17794, 0.97, 0.10 
17795, 0.97, 0.10 
17796, 0.97, 0.10 
17797, 0.97, 0.10 
17798, 0.97, 0.10 
17799, 0.97, 0.10 
17800, 0.97, 0.10 
17801, 0.97, 0.10 
17802, 0.97, 0.10 
17803, 0.97, 0.10 
17804, 0.97, 0.10 
17805, 0.97, 0.10 
17806, 0.97, 0.10 
17807, 0.97, 0.10 
17808, 0.97, 0.10 
17809, 0.97, 0.10 
17810, 0.97, 0.10 
17811, 0.97, 0.10 
17812, 0.97, 0.10 
17813, 0.97, 0.10 
17814, 0.97, 0.10 
17815, 0.97, 0.10 
17816, 0.97, 0.10 
17817, 0.97, 0.10 
17818, 0.97, 0.10 
17819, 0.97, 0.10 
17820, 0.97, 0.10 
17821, 0.97, 0.10 
17822, 0.97, 0.10 
17823, 0.97, 0.10 
17824, 0.97, 0.10 
17825, 0.97, 0.10 
17826, 0.97, 0.10 
17827, 0.97, 0.10 
17828, 0.97, 0.10 
17829, 0.97, 0.10 
17830, 0.97, 0.10 
17831, 0.97, 0.10 
17832, 0.97, 0.10 
17833, 0.97, 0.10 
17834, 0.97, 0.10 
17835, 0.97, 0.10 
17836, 0.97, 0.10 
17837, 0.97, 0.10 
17838, 0.97, 0.10 
17839, 0.97, 0.10 
17840, 0.97, 0.10 
17841, 0.97, 0.10 
17842, 0.97, 0.10 
17843, 0.97, 0.10 
17844, 0.97, 0.10 
17845, 0.97, 0.10 
17846, 0.97, 0.10 
17847, 0.97, 0.10 
17848, 0.97, 0.10 
17849, 0.97, 0.10 
17850, 0.97, 0.10 
17851, 0.97, 0.10 
17852, 0.97, 0.10 
17853, 0.97, 0.10 
17854, 0.97, 0.10 
17855, 0.97, 0.10 
17856, 0.97, 0.10 
17857, 0.97, 0.10 
17858, 0.97, 0.10 
17859, 0.97, 0.10 
17860, 0.97, 0.10 
17861, 0.97, 0.10 
17862, 0.97, 0.10 
17863, 0.97, 0.10 
17864, 0.97, 0.10 
17865, 0.97, 0.10 
17866, 0.97, 0.10 
17867, 0.97, 0.10 
17868, 0.97, 0.10 
17869, 0.97, 0.10 
17870, 0.97, 0.10 
17871, 0.97, 0.10 
17872, 0.97, 0.10 
17873, 0.97, 0.10 
17874, 0.97, 0.10 
17875, 0.97, 0.10 
17876, 0.97, 0.10 
17877, 0.97, 0.10 
17878, 0.97, 0.10 
17879, 0.97, 0.10 
17880, 0.97, 0.10 
17881, 0.97, 0.10 
17882, 0.97, 0.10 
17883, 0.97, 0.10 
17884, 0.97, 0.10 
17885, 0.97, 0.10 
17886, 0.97, 0.10 
17887, 0.97, 0.10 
17888, 0.97, 0.10 
17889, 0.97, 0.10 
17890, 0.97, 0.10 
17891, 0.97, 0.10 
17892, 0.97, 0.10 
17893, 0.97, 0.10 
17894, 0.97, 0.10 
17895, 0.97, 0.10 
17896, 0.97, 0.10 
17897, 0.97, 0.10 
17898, 0.97, 0.10 
17899, 0.97, 0.10 
17900, 0.97, 0.10 
17901, 0.97, 0.10 
17902, 0.97, 0.10 
17903, 0.97, 0.10 
17904, 0.97, 0.10 
17905, 0.97, 0.10 
17906, 0.97, 0.10 
17907, 0.97, 0.10 
17908, 0.97, 0.10 
17909, 0.97, 0.10 
17910, 0.97, 0.10 
17911, 0.97, 0.10 
17912, 0.97, 0.10 
17913, 0.97, 0.10 
17914, 0.97, 0.10 
17915, 0.97, 0.10 
17916, 0.97, 0.10 
17917, 0.97, 0.10 
17918, 0.97, 0.10 
17919, 0.97, 0.10 
17920, 0.97, 0.10 
17921, 0.97, 0.10 
17922, 0.97, 0.10 
17923, 0.97, 0.10 
17924, 0.97, 0.10 
17925, 0.97, 0.10 
17926, 0.97, 0.10 
17927, 0.97, 0.10 
17928, 0.97, 0.10 
17929, 0.97, 0.10 
17930, 0.97, 0.10 
17931, 0.97, 0.10 
17932, 0.97, 0.10 
17933, 0.97, 0.10 
17934, 0.97, 0.10 
17935, 0.97, 0.10 
17936, 0.97, 0.10 
17937, 0.97, 0.10 
17938, 0.97, 0.10 
17939, 0.97, 0.10 
17940, 0.97, 0.10 
17941, 0.97, 0.10 
17942, 0.97, 0.10 
17943, 0.97, 0.10 
17944, 0.97, 0.10 
17945, 0.97, 0.10 
17946, 0.97, 0.10 
17947, 0.97, 0.10 
17948, 0.97, 0.10 
17949, 0.97, 0.10 
17950, 0.97, 0.10 
17951, 0.97, 0.10 
17952, 0.97, 0.10 
17953, 0.97, 0.10 
17954, 0.97, 0.10 
17955, 0.97, 0.10 
17956, 0.97, 0.10 
17957, 0.97, 0.10 
17958, 0.97, 0.10 
17959, 0.97, 0.10 
17960, 0.97, 0.10 
17961, 0.97, 0.10 
17962, 0.97, 0.10 
17963, 0.97, 0.10 
17964, 0.97, 0.10 
17965, 0.97, 0.10 
17966, 0.97, 0.10 
17967, 0.97, 0.10 
17968, 0.97, 0.10 
17969, 0.97, 0.10 
17970, 0.97, 0.10 
17971, 0.97, 0.10 
17972, 0.97, 0.10 
17973, 0.97, 0.10 
17974, 0.97, 0.10 
17975, 0.97, 0.10 
17976, 0.97, 0.10 
17977, 0.97, 0.10 
17978, 0.97, 0.10 
17979, 0.97, 0.10 
17980, 0.97, 0.10 
17981, 0.97, 0.10 
17982, 0.97, 0.10 
17983, 0.97, 0.10 
17984, 0.97, 0.10 
17985, 0.97, 0.10 
17986, 0.97, 0.10 
17987, 0.97, 0.10 
17988, 0.97, 0.10 
17989, 0.97, 0.10 
17990, 0.97, 0.10 
17991, 0.97, 0.10 
17992, 0.97, 0.10 
17993, 0.97, 0.10 
17994, 0.97, 0.10 
17995, 0.97, 0.10 
17996, 0.97, 0.10 
17997, 0.97, 0.10 
17998, 0.97, 0.10 
17999, 0.97, 0.10 
18000, 0.97, 0.10 
18001, 0.97, 0.10 
18002, 0.97, 0.10 
18003, 0.97, 0.10 
18004, 0.97, 0.10 
18005, 0.97, 0.10 
18006, 0.97, 0.10 
